product_id,variant_id,title,category,brand,base_price,variant_price,color,size,sku,inventory_quantity,availability,launch_datetime,active,image_url,description
P0040,P0040-V3,Product HY9WlV - Yellow L,Home,BrandA,162.04,145.72,Yellow,L,0aa3f611-533a-45eb-8275-bbd6c1e15762,252,in stock,2025-01-15T07:00:30.078795,True,https://picsum.photos/seed/WMihm/400/400,Variant of Product HY9WlV with color Yellow and size L.
P0040,P0040-V4,Product HY9WlV - White S,Home,BrandA,162.04,202.29,White,S,d6938f99-33a6-4802-a95b-ab38f30fe9d4,269,preorder,2025-01-20T07:00:30.078812,True,https://picsum.photos/seed/clZl5/400/400,Variant of Product HY9WlV with color White and size S.
P0041,P0041-V1,Product orLKaF - Blue XL,Electronics,BrandA,208.78,210.51,Blue,XL,b3b463a8-4f35-4127-a242-33ce3ee4baa9,150,preorder,2025-01-27T07:00:30.078846,True,https://picsum.photos/seed/0otJv/400/400,Variant of Product orLKaF with color Blue and size XL.
P0041,P0041-V2,Product orLKaF - Red XL,Electronics,BrandA,208.78,230.32,Red,XL,1ac34e1c-821c-469a-9f2f-44bad90e35e5,474,preorder,2025-08-15T07:00:30.078874,True,https://picsum.photos/seed/wDYPA/400/400,Variant of Product orLKaF with color Red and size XL.
P0042,P0042-V1,Product xkrmRv - Black XXL,Toys,BrandC,240.8,281.93,Black,XXL,940f9ba9-8619-4672-a748-66f6d3204576,263,in stock,2025-03-27T07:00:30.078916,False,https://picsum.photos/seed/xbeib/400/400,Variant of Product xkrmRv with color Black and size XXL.
P0043,P0043-V1,Product 3E4i2S - Orange XL,Electronics,BrandB,327.93,314.66,Orange,XL,134060d5-1e7c-4e44-948d-dc2d02716e58,406,in stock,2025-09-05T07:00:30.078970,True,https://picsum.photos/seed/uzHfh/400/400,Variant of Product 3E4i2S with color Orange and size XL.
P0043,P0043-V2,Product 3E4i2S - Blue S,Electronics,BrandB,327.93,318.17,Blue,S,dbc12a8c-17ff-4e5f-bcbc-f28ed8d74ff9,125,preorder,2025-02-10T07:00:30.079021,False,https://picsum.photos/seed/VY6FC/400/400,Variant of Product 3E4i2S with color Blue and size S.
P0043,P0043-V3,Product 3E4i2S - Blue S,Electronics,BrandB,327.93,333.76,Blue,S,895a38fe-7e7a-43b6-a2bd-db9e2543884d,326,out of stock,2025-05-13T07:00:30.079048,True,https://picsum.photos/seed/qemRb/400/400,Variant of Product 3E4i2S with color Blue and size S.
P0044,P0044-V1,Product j3WcFk - Black XL,Clothing,BrandC,141.9,123.63,Black,XL,588a8202-78d4-4670-83d7-0df638558d97,104,preorder,2025-03-18T07:00:30.079083,False,https://picsum.photos/seed/O16NQ/400/400,Variant of Product j3WcFk with color Black and size XL.
P0045,P0045-V1,Product HpwDxW - Yellow L,Home,BrandA,151.71,190.74,Yellow,L,f7f47654-7fc9-42d7-9240-ad671ac4d462,184,preorder,2025-07-18T07:00:30.079118,False,https://picsum.photos/seed/veods/400/400,Variant of Product HpwDxW with color Yellow and size L.
P0045,P0045-V2,Product HpwDxW - Orange M,Home,BrandA,151.71,140.36,Orange,M,c8494d79-274c-4526-9b64-95c120a58902,387,preorder,2024-09-24T07:00:30.079140,False,https://picsum.photos/seed/5LPtT/400/400,Variant of Product HpwDxW with color Orange and size M.
P0045,P0045-V3,Product HpwDxW - Orange XXL,Home,BrandA,151.71,136.21,Orange,XXL,62796d66-7d12-40bc-8702-a8865bb43ca6,293,out of stock,2024-12-10T07:00:30.079158,False,https://picsum.photos/seed/VMAtO/400/400,Variant of Product HpwDxW with color Orange and size XXL.
P0046,P0046-V1,Product yTx5qL - Red M,Electronics,BrandB,250.41,282.07,Red,M,3b6f79e7-af3b-4156-9615-bde516ca736c,388,in stock,2025-01-30T07:00:30.079200,False,https://picsum.photos/seed/8Fzvf/400/400,Variant of Product yTx5qL with color Red and size M.
P0046,P0046-V2,Product yTx5qL - Yellow XL,Electronics,BrandB,250.41,265.96,Yellow,XL,57e267d0-4c8d-40cd-afa9-7433eea8d4e4,422,preorder,2025-03-23T07:00:30.079232,False,https://picsum.photos/seed/Hf28C/400/400,Variant of Product yTx5qL with color Yellow and size XL.
P0046,P0046-V3,Product yTx5qL - Blue XXL,Electronics,BrandB,250.41,270.87,Blue,XXL,31656653-a2cf-4e4a-9b83-2b8c0866ef00,406,preorder,2025-05-03T07:00:30.079264,True,https://picsum.photos/seed/JYpqn/400/400,Variant of Product yTx5qL with color Blue and size XXL.
P0046,P0046-V4,Product yTx5qL - Red XS,Electronics,BrandB,250.41,233.79,Red,XS,98b3a85d-c269-4f24-9993-e2198b663260,407,out of stock,2024-11-03T07:00:30.079295,False,https://picsum.photos/seed/MKjOf/400/400,Variant of Product yTx5qL with color Red and size XS.
P0047,P0047-V1,Product fyiVZR - White S,Home,BrandC,319.32,315.91,White,S,6ab95c92-613e-48f9-b236-dfdaa499596c,415,out of stock,2024-09-28T07:00:30.079330,False,https://picsum.photos/seed/ZuxdL/400/400,Variant of Product fyiVZR with color White and size S.
P0048,P0048-V1,Product Y9T4ts - Red L,Sports,BrandA,209.47,252.18,Red,L,29fb1c69-16d2-406b-b443-f521ae743faa,389,in stock,2025-09-14T07:00:30.079367,True,https://picsum.photos/seed/VBZcX/400/400,Variant of Product Y9T4ts with color Red and size L.
P0048,P0048-V2,Product Y9T4ts - Yellow S,Sports,BrandA,209.47,228.2,Yellow,S,310c3470-9ed5-4ad5-b676-38fdc34876e0,110,preorder,2024-11-05T07:00:30.079396,False,https://picsum.photos/seed/w2g0B/400/400,Variant of Product Y9T4ts with color Yellow and size S.
P0049,P0049-V1,Product CIIU0x - Blue L,Toys,BrandA,480.7,510.71,Blue,L,cd5e636e-aa4e-4aa1-90fc-31fef703afed,378,out of stock,2025-04-26T07:00:30.079431,False,https://picsum.photos/seed/XYzUg/400/400,Variant of Product CIIU0x with color Blue and size L.
P0049,P0049-V2,Product CIIU0x - Green S,Toys,BrandA,480.7,505.51,Green,S,adc42e6e-e597-407e-9990-480e093e6b44,224,in stock,2025-04-14T07:00:30.079449,False,https://picsum.photos/seed/Hrm6A/400/400,Variant of Product CIIU0x with color Green and size S.
P0050,P0050-V1,Product 0vNZOQ - Yellow XL,Electronics,BrandA,369.48,364.1,Yellow,XL,cb76f7f8-ded7-4e54-9462-92fedb8a07dd,174,in stock,2025-05-07T07:00:30.079483,True,https://picsum.photos/seed/8D3SY/400/400,Variant of Product 0vNZOQ with color Yellow and size XL.
P0050,P0050-V2,Product 0vNZOQ - Red XXL,Electronics,BrandA,369.48,369.47,Red,XXL,d3f8a55d-80d2-48dd-aa50-97284775e464,273,out of stock,2025-06-03T07:00:30.079501,True,https://picsum.photos/seed/3suZC/400/400,Variant of Product 0vNZOQ with color Red and size XXL.
P0050,P0050-V3,Product 0vNZOQ - Red XS,Electronics,BrandA,369.48,392.77,Red,XS,0c3d6a2f-e03c-4a8c-8589-c1d67d52769b,499,preorder,2025-03-26T07:00:30.079522,False,https://picsum.photos/seed/MBVn7/400/400,Variant of Product 0vNZOQ with color Red and size XS.
P0050,P0050-V4,Product 0vNZOQ - Blue M,Electronics,BrandA,369.48,381.45,Blue,M,7f0f1473-7240-48da-910e-06d34dc05dc9,67,preorder,2025-04-25T07:00:30.079553,False,https://picsum.photos/seed/VmCqb/400/400,Variant of Product 0vNZOQ with color Blue and size M.
P0051,P0051-V1,Product Fh9oHa - White S,Toys,BrandC,120.33,106.88,White,S,06dd321c-731b-4cda-b9cb-a1eae63c459b,145,out of stock,2024-11-20T07:00:30.079600,True,https://picsum.photos/seed/jgsCo/400/400,Variant of Product Fh9oHa with color White and size S.
P0051,P0051-V2,Product Fh9oHa - Yellow L,Toys,BrandC,120.33,126.85,Yellow,L,960e5782-22b7-4f38-b278-d51c207b927a,371,out of stock,2024-12-13T07:00:30.079620,True,https://picsum.photos/seed/g0gPz/400/400,Variant of Product Fh9oHa with color Yellow and size L.
P0051,P0051-V3,Product Fh9oHa - Yellow M,Toys,BrandC,120.33,143.06,Yellow,M,3940e926-e3bc-4d35-bd1a-a5376cbb4c2f,302,in stock,2025-01-08T07:00:30.079638,False,https://picsum.photos/seed/Yz2Cl/400/400,Variant of Product Fh9oHa with color Yellow and size M.
P0051,P0051-V4,Product Fh9oHa - Yellow S,Toys,BrandC,120.33,151.92,Yellow,S,d8b7bd3f-28fe-4faa-902b-2403f39941ea,113,preorder,2024-10-25T07:00:30.079656,True,https://picsum.photos/seed/hIawP/400/400,Variant of Product Fh9oHa with color Yellow and size S.
P0052,P0052-V1,Product Dq38JP - Black XXL,Home,BrandA,384.4,409.87,Black,XXL,58cfcbac-eeb4-4736-bd91-c49713b5b926,280,out of stock,2025-02-05T07:00:30.079691,True,https://picsum.photos/seed/qPkdr/400/400,Variant of Product Dq38JP with color Black and size XXL.
P0052,P0052-V2,Product Dq38JP - Orange XL,Home,BrandA,384.4,366.43,Orange,XL,73c2b210-976b-4f55-b4a3-1b812425a51a,312,in stock,2025-03-23T07:00:30.079714,True,https://picsum.photos/seed/U2e9A/400/400,Variant of Product Dq38JP with color Orange and size XL.
P0053,P0053-V1,Product mw2LzF - Red XL,Home,BrandC,405.88,426.52,Red,XL,13a6f170-5bf7-4b1e-886e-2a7b3827b58e,210,in stock,2024-11-11T07:00:30.079749,True,https://picsum.photos/seed/dFP3M/400/400,Variant of Product mw2LzF with color Red and size XL.
P0053,P0053-V2,Product mw2LzF - Green XXL,Home,BrandC,405.88,416.25,Green,XXL,44e47f66-23b8-4921-a7dd-62fb95397249,125,in stock,2025-05-07T07:00:30.079790,False,https://picsum.photos/seed/raUag/400/400,Variant of Product mw2LzF with color Green and size XXL.
P0053,P0053-V3,Product mw2LzF - White XXL,Home,BrandC,405.88,438.64,White,XXL,659cada8-a983-450b-8e02-f5385086a7db,165,out of stock,2025-05-30T07:00:30.079833,True,https://picsum.photos/seed/P7lJo/400/400,Variant of Product mw2LzF with color White and size XXL.
P0053,P0053-V4,Product mw2LzF - Blue L,Home,BrandC,405.88,393.77,Blue,L,feb21985-d0c2-43dc-8242-b72b6576a6bf,271,out of stock,2025-03-09T07:00:30.079862,True,https://picsum.photos/seed/0RThp/400/400,Variant of Product mw2LzF with color Blue and size L.
P0054,P0054-V1,Product XKcxNj - White XS,Electronics,BrandC,63.27,68.55,White,XS,daf0137a-4193-4080-9176-45786c348f84,233,preorder,2024-09-29T07:00:30.079898,False,https://picsum.photos/seed/TzGT8/400/400,Variant of Product XKcxNj with color White and size XS.
P0055,P0055-V1,Product hsAJx4 - Green L,Clothing,BrandB,329.23,330.44,Green,L,6d4c2f08-6b34-4adc-a393-728e10d30602,111,out of stock,2025-05-24T07:00:30.079933,False,https://picsum.photos/seed/vzTwR/400/400,Variant of Product hsAJx4 with color Green and size L.
P0055,P0055-V2,Product hsAJx4 - White XL,Clothing,BrandB,329.23,310.79,White,XL,0c775bfe-4072-43a5-b667-693e6299916d,35,in stock,2024-11-22T07:00:30.079966,False,https://picsum.photos/seed/hzP1D/400/400,Variant of Product hsAJx4 with color White and size XL.
P0055,P0055-V3,Product hsAJx4 - Black M,Clothing,BrandB,329.23,329.83,Black,M,12244e37-32fb-47c9-946a-bb45415f41f0,79,in stock,2025-09-22T07:00:30.080007,True,https://picsum.photos/seed/J6Sci/400/400,Variant of Product hsAJx4 with color Black and size M.
P0055,P0055-V4,Product hsAJx4 - White M,Clothing,BrandB,329.23,373.4,White,M,37bcf18a-d759-479c-8385-2f3b2d52d115,384,in stock,2025-08-07T07:00:30.080159,True,https://picsum.photos/seed/UJ89K/400/400,Variant of Product hsAJx4 with color White and size M.
P0056,P0056-V1,Product XRe7Rr - Black XL,Toys,BrandB,351.66,334.76,Black,XL,68fe6232-17ad-4147-93f5-03fce95a3004,285,preorder,2024-11-20T07:00:30.080257,True,https://picsum.photos/seed/dQ1QZ/400/400,Variant of Product XRe7Rr with color Black and size XL.
P0057,P0057-V1,Product 77HbY2 - Blue L,Home,BrandA,64.58,100.56,Blue,L,3add3a05-d7c6-4b17-ac9c-a4dd9d2db52c,260,in stock,2025-01-16T07:00:30.080305,True,https://picsum.photos/seed/0Cnz6/400/400,Variant of Product 77HbY2 with color Blue and size L.
P0057,P0057-V2,Product 77HbY2 - Orange XXL,Home,BrandA,64.58,96.98,Orange,XXL,7189b3fe-2f60-491c-bb10-3fa65ebea51b,486,preorder,2025-06-19T07:00:30.080354,True,https://picsum.photos/seed/YoPZb/400/400,Variant of Product 77HbY2 with color Orange and size XXL.
P0057,P0057-V3,Product 77HbY2 - Red L,Home,BrandA,64.58,68.06,Red,L,1f3f7e81-453b-4f5a-bbf5-64fe1fd56c05,56,in stock,2025-08-06T07:00:30.080388,True,https://picsum.photos/seed/j10qU/400/400,Variant of Product 77HbY2 with color Red and size L.
P0058,P0058-V1,Product yG9J3I - White XXL,Clothing,BrandD,29.12,39.98,White,XXL,146f6066-4b61-4a96-93e5-549cfb8e238f,291,out of stock,2024-12-30T07:00:30.080453,True,https://picsum.photos/seed/2Od0d/400/400,Variant of Product yG9J3I with color White and size XXL.
P0058,P0058-V2,Product yG9J3I - Green M,Clothing,BrandD,29.12,76.94,Green,M,b5145bdc-34b5-4fe4-88e1-1dd9b26621aa,258,preorder,2025-06-19T07:00:30.080486,True,https://picsum.photos/seed/nPSSq/400/400,Variant of Product yG9J3I with color Green and size M.
P0058,P0058-V3,Product yG9J3I - Yellow XL,Clothing,BrandD,29.12,53.71,Yellow,XL,5b1c0d5a-f7d8-4692-8296-f8bbeadb3d9e,435,preorder,2024-11-29T07:00:30.080516,True,https://picsum.photos/seed/CTWpA/400/400,Variant of Product yG9J3I with color Yellow and size XL.
P0059,P0059-V1,Product YU4R0c - Blue M,Toys,BrandB,121.34,119.72,Blue,M,1362e5af-5d14-46db-afd6-241c022ca3a5,366,preorder,2025-08-04T07:00:30.080574,True,https://picsum.photos/seed/XJMLK/400/400,Variant of Product YU4R0c with color Blue and size M.
P0059,P0059-V2,Product YU4R0c - Red XS,Toys,BrandB,121.34,128.85,Red,XS,4b4295a2-eedc-4797-a0a5-8de39946363f,75,out of stock,2024-11-22T07:00:30.080609,True,https://picsum.photos/seed/rjqNC/400/400,Variant of Product YU4R0c with color Red and size XS.
P0059,P0059-V3,Product YU4R0c - Green M,Toys,BrandB,121.34,136.96,Green,M,d527fa98-3493-46a1-8423-7f8373676275,155,in stock,2025-05-01T07:00:30.080647,False,https://picsum.photos/seed/7k9CX/400/400,Variant of Product YU4R0c with color Green and size M.
P0059,P0059-V4,Product YU4R0c - Green XXL,Toys,BrandB,121.34,135.3,Green,XXL,5ff8e7ec-0f79-48de-80ef-56b2e752305c,190,out of stock,2025-09-21T07:00:30.080680,False,https://picsum.photos/seed/n9BEF/400/400,Variant of Product YU4R0c with color Green and size XXL.
P0060,P0060-V1,Product 5XqrR1 - Blue XS,Clothing,BrandB,294.39,316.09,Blue,XS,1028cfec-9aa1-4f16-8f5a-962a119559f5,105,preorder,2025-07-02T07:00:30.080739,True,https://picsum.photos/seed/ZGq0r/400/400,Variant of Product 5XqrR1 with color Blue and size XS.
P0060,P0060-V2,Product 5XqrR1 - Black L,Clothing,BrandB,294.39,308.34,Black,L,14d76d0a-becc-4a56-adaf-7ba13ebd879b,165,out of stock,2025-08-26T07:00:30.080769,False,https://picsum.photos/seed/1kMIN/400/400,Variant of Product 5XqrR1 with color Black and size L.
P0061,P0061-V1,Product ysyLyi - Green XXL,Electronics,BrandC,267.95,254.11,Green,XXL,bef06075-6311-4685-86f4-fdf534994dd1,482,out of stock,2025-06-28T07:00:30.080808,True,https://picsum.photos/seed/dz75J/400/400,Variant of Product ysyLyi with color Green and size XXL.
P0061,P0061-V2,Product ysyLyi - Green L,Electronics,BrandC,267.95,281.22,Green,L,2a8dd6af-ddfb-45d8-9018-6fb2dcd636de,451,preorder,2025-03-30T07:00:30.080837,False,https://picsum.photos/seed/mEo9U/400/400,Variant of Product ysyLyi with color Green and size L.
P0062,P0062-V1,Product Du8jX8 - Yellow M,Clothing,BrandA,354.2,370.13,Yellow,M,1458336c-14ba-4269-8c35-6e15f38cc979,398,out of stock,2025-06-08T07:00:30.080877,True,https://picsum.photos/seed/Y1T1H/400/400,Variant of Product Du8jX8 with color Yellow and size M.
P0062,P0062-V2,Product Du8jX8 - Yellow S,Clothing,BrandA,354.2,339.51,Yellow,S,f003e2e7-5a76-49f3-822c-2a678078a3b1,282,out of stock,2025-04-28T07:00:30.080896,False,https://picsum.photos/seed/8yynB/400/400,Variant of Product Du8jX8 with color Yellow and size S.
P0062,P0062-V3,Product Du8jX8 - Blue M,Clothing,BrandA,354.2,364.7,Blue,M,1205c805-5a7e-4be4-9108-c5a41481269c,305,out of stock,2024-10-20T07:00:30.080912,False,https://picsum.photos/seed/Qvx8M/400/400,Variant of Product Du8jX8 with color Blue and size M.
P0062,P0062-V4,Product Du8jX8 - Black S,Clothing,BrandA,354.2,396.03,Black,S,10176614-7d9e-4c8e-a441-6e6668b3343d,336,preorder,2025-08-18T07:00:30.080929,False,https://picsum.photos/seed/DHOgr/400/400,Variant of Product Du8jX8 with color Black and size S.
P0063,P0063-V1,Product rCgHlX - Black XS,Clothing,BrandC,62.37,71.9,Black,XS,2b907017-0358-4f02-bdef-96a3dae20fcb,457,preorder,2024-10-09T07:00:30.080975,True,https://picsum.photos/seed/DisSg/400/400,Variant of Product rCgHlX with color Black and size XS.
P0064,P0064-V1,Product b7jQWm - Orange S,Toys,BrandB,312.86,331.31,Orange,S,317fdc64-c8c3-4e3a-8d7e-d8f0a398d398,84,in stock,2025-08-11T07:00:30.081017,True,https://picsum.photos/seed/tFNQb/400/400,Variant of Product b7jQWm with color Orange and size S.
P0065,P0065-V1,Product fxj9Fq - White S,Home,BrandD,99.77,134.54,White,S,70587579-cab2-4068-80b3-ce4246a66b65,201,out of stock,2025-04-20T07:00:30.081069,True,https://picsum.photos/seed/aPdti/400/400,Variant of Product fxj9Fq with color White and size S.
P0065,P0065-V2,Product fxj9Fq - Red L,Home,BrandD,99.77,149.7,Red,L,b07be4b1-60ba-4d5e-93d5-09fa36b23698,11,preorder,2025-04-08T07:00:30.081096,False,https://picsum.photos/seed/KDKCc/400/400,Variant of Product fxj9Fq with color Red and size L.
P0066,P0066-V1,Product XpSaKp - Black L,Sports,BrandB,450.89,442.25,Black,L,cd3f21f4-1bd4-4930-bf4b-83707e54a5bd,433,in stock,2025-01-04T07:00:30.081134,False,https://picsum.photos/seed/PfoeC/400/400,Variant of Product XpSaKp with color Black and size L.
P0066,P0066-V2,Product XpSaKp - Blue XL,Sports,BrandB,450.89,466.16,Blue,XL,c01784c4-cebf-414c-9220-17471754545e,377,out of stock,2025-08-23T07:00:30.081154,False,https://picsum.photos/seed/P4LfN/400/400,Variant of Product XpSaKp with color Blue and size XL.
P0066,P0066-V3,Product XpSaKp - White L,Sports,BrandB,450.89,465.97,White,L,725560af-c52f-4bb4-8ef1-e3c9eb8b729e,213,preorder,2024-10-12T07:00:30.081171,False,https://picsum.photos/seed/EKjTV/400/400,Variant of Product XpSaKp with color White and size L.
P0066,P0066-V4,Product XpSaKp - Blue L,Sports,BrandB,450.89,468.44,Blue,L,5d058414-4e87-4134-89bc-1735221aa333,295,preorder,2024-09-27T07:00:30.081187,False,https://picsum.photos/seed/mzIa0/400/400,Variant of Product XpSaKp with color Blue and size L.
P0067,P0067-V1,Product V1rkWy - Black S,Toys,BrandA,356.68,402.19,Black,S,9441a1e2-549c-4049-af63-8f0f2a811a9b,425,in stock,2024-09-24T07:00:30.081223,True,https://picsum.photos/seed/Jl5Nh/400/400,Variant of Product V1rkWy with color Black and size S.
P0067,P0067-V2,Product V1rkWy - Yellow XS,Toys,BrandA,356.68,389.86,Yellow,XS,ce4b27f6-fac5-4a9e-a637-6191971552eb,330,preorder,2024-12-20T07:00:30.081246,False,https://picsum.photos/seed/XT5WY/400/400,Variant of Product V1rkWy with color Yellow and size XS.
P0067,P0067-V3,Product V1rkWy - Blue M,Toys,BrandA,356.68,383.47,Blue,M,03bbb36a-ab19-45f6-b22e-99a85d9ea5a6,435,in stock,2025-02-01T07:00:30.081269,True,https://picsum.photos/seed/VwUpb/400/400,Variant of Product V1rkWy with color Blue and size M.
P0068,P0068-V1,Product wW6Rb1 - White L,Toys,BrandD,445.72,453.07,White,L,3eeb965c-bccb-4134-9cd5-bd3db826bcd0,347,out of stock,2025-05-02T07:00:30.081330,False,https://picsum.photos/seed/VyONe/400/400,Variant of Product wW6Rb1 with color White and size L.
P0069,P0069-V1,Product wsSRuM - Black XXL,Toys,BrandC,410.27,396.72,Black,XXL,d7fd2ce4-9448-466a-9edc-891d12d4e6e2,201,preorder,2024-12-30T07:00:30.081359,True,https://picsum.photos/seed/HIVnf/400/400,Variant of Product wsSRuM with color Black and size XXL.
P0069,P0069-V2,Product wsSRuM - Blue M,Toys,BrandC,410.27,440.06,Blue,M,793f1682-329d-4912-9c8e-3f1e13ee8e12,394,in stock,2025-03-12T07:00:30.081375,True,https://picsum.photos/seed/uJ4mm/400/400,Variant of Product wsSRuM with color Blue and size M.
P0070,P0070-V1,Product MjgPl9 - Blue XS,Home,BrandC,65.55,107.15,Blue,XS,70414f98-be33-4cc0-b640-9f2d1292927c,152,out of stock,2025-04-07T07:00:30.081412,False,https://picsum.photos/seed/mpnHA/400/400,Variant of Product MjgPl9 with color Blue and size XS.
P0071,P0071-V1,Product 0ZABY1 - Black XL,Home,BrandA,483.32,480.84,Black,XL,6657565f-cf19-45ce-b614-d27cd91f7b98,454,in stock,2025-05-31T07:00:30.081448,True,https://picsum.photos/seed/PkSXx/400/400,Variant of Product 0ZABY1 with color Black and size XL.
P0071,P0071-V2,Product 0ZABY1 - Green XL,Home,BrandA,483.32,487.59,Green,XL,efa355d0-b17c-4fd3-b39e-6205f6f606dd,292,preorder,2025-08-24T07:00:30.081481,False,https://picsum.photos/seed/j7XJk/400/400,Variant of Product 0ZABY1 with color Green and size XL.
P0072,P0072-V1,Product QSKJ5F - White XL,Toys,BrandC,168.72,185.66,White,XL,c836c789-bdad-44ca-935f-b68669b41d7e,211,out of stock,2025-03-17T07:00:30.081531,True,https://picsum.photos/seed/wZIdY/400/400,Variant of Product QSKJ5F with color White and size XL.
P0072,P0072-V2,Product QSKJ5F - Yellow XL,Toys,BrandC,168.72,156.38,Yellow,XL,84f1cfef-bab9-4af7-a37b-3c5bdae4dc39,306,out of stock,2024-09-23T07:00:30.081578,True,https://picsum.photos/seed/azBf3/400/400,Variant of Product QSKJ5F with color Yellow and size XL.
P0072,P0072-V3,Product QSKJ5F - Blue M,Toys,BrandC,168.72,160.54,Blue,M,b8c6bb5a-e25f-4b24-9c3e-49add7e023b8,281,preorder,2025-01-08T07:00:30.081603,False,https://picsum.photos/seed/Hvn5l/400/400,Variant of Product QSKJ5F with color Blue and size M.
P0073,P0073-V1,Product 5ZbEAs - Black XS,Electronics,BrandA,493.01,537.15,Black,XS,6a5bdc2b-f700-4b91-9eb1-c2a2c9d85546,364,in stock,2025-02-10T07:00:30.081638,False,https://picsum.photos/seed/48HWy/400/400,Variant of Product 5ZbEAs with color Black and size XS.
P0073,P0073-V2,Product 5ZbEAs - White M,Electronics,BrandA,493.01,476.42,White,M,6ac041bc-49ec-411f-9f6d-d60140d1ffeb,411,preorder,2024-12-31T07:00:30.081667,False,https://picsum.photos/seed/ZNqeq/400/400,Variant of Product 5ZbEAs with color White and size M.
P0073,P0073-V3,Product 5ZbEAs - Red S,Electronics,BrandA,493.01,534.51,Red,S,2f9ef139-9f1a-4595-b256-cc0ce31b4c50,250,out of stock,2024-10-28T07:00:30.081688,True,https://picsum.photos/seed/G9W3X/400/400,Variant of Product 5ZbEAs with color Red and size S.
P0074,P0074-V1,Product k9U77H - Black S,Clothing,BrandD,138.14,157.46,Black,S,f3de30a6-9bed-4407-bafa-aea5fd001646,359,out of stock,2025-01-12T07:00:30.081723,True,https://picsum.photos/seed/mgLf6/400/400,Variant of Product k9U77H with color Black and size S.
P0074,P0074-V2,Product k9U77H - Red L,Clothing,BrandD,138.14,163.18,Red,L,2b28a0d5-29a2-4f48-90f0-da7e750bda92,281,preorder,2024-10-17T07:00:30.081754,True,https://picsum.photos/seed/fHtRJ/400/400,Variant of Product k9U77H with color Red and size L.
P0074,P0074-V3,Product k9U77H - Red L,Clothing,BrandD,138.14,132.11,Red,L,0ab84d7e-df33-4aff-88d5-1bda1497ce2c,57,out of stock,2025-09-04T07:00:30.081797,False,https://picsum.photos/seed/U7CYC/400/400,Variant of Product k9U77H with color Red and size L.
P0074,P0074-V4,Product k9U77H - Yellow XL,Clothing,BrandD,138.14,162.78,Yellow,XL,26023e9b-a902-4a48-b094-dc313766617f,66,preorder,2025-01-05T07:00:30.081839,False,https://picsum.photos/seed/BEaHw/400/400,Variant of Product k9U77H with color Yellow and size XL.
P0075,P0075-V1,Product 5sGS1w - Green XL,Electronics,BrandD,396.85,439.8,Green,XL,b8b9f3ef-98a6-4af6-8514-0e3ef1f0aae1,495,in stock,2025-07-15T07:00:30.081877,False,https://picsum.photos/seed/DxTzZ/400/400,Variant of Product 5sGS1w with color Green and size XL.
P0075,P0075-V2,Product 5sGS1w - Green M,Electronics,BrandD,396.85,425.35,Green,M,c8434f89-7550-4f00-95c3-49cbcfe98422,495,in stock,2025-02-22T07:00:30.081911,False,https://picsum.photos/seed/411mJ/400/400,Variant of Product 5sGS1w with color Green and size M.
P0075,P0075-V3,Product 5sGS1w - Yellow XXL,Electronics,BrandD,396.85,414.39,Yellow,XXL,eaa8a510-22f4-40ab-afe8-03107e223dbb,18,out of stock,2025-06-04T07:00:30.081943,True,https://picsum.photos/seed/ZKMqA/400/400,Variant of Product 5sGS1w with color Yellow and size XXL.
P0076,P0076-V1,Product eH8hSt - Black S,Home,BrandD,486.6,502.36,Black,S,91467ca6-c181-4817-894a-b1712ee47d76,192,preorder,2024-10-28T07:00:30.081980,True,https://picsum.photos/seed/Io7nc/400/400,Variant of Product eH8hSt with color Black and size S.
P0076,P0076-V2,Product eH8hSt - White L,Home,BrandD,486.6,520.81,White,L,029b93ff-62f3-4979-8471-20a136416b45,63,out of stock,2025-09-09T07:00:30.082005,False,https://picsum.photos/seed/PYlCM/400/400,Variant of Product eH8hSt with color White and size L.
P0076,P0076-V3,Product eH8hSt - Black L,Home,BrandD,486.6,494.35,Black,L,e641a448-1f08-4e4d-9299-0775cfc1b771,163,out of stock,2025-03-10T07:00:30.082034,True,https://picsum.photos/seed/nLQ0l/400/400,Variant of Product eH8hSt with color Black and size L.
P0076,P0076-V4,Product eH8hSt - Red XS,Home,BrandD,486.6,490.73,Red,XS,fec123c2-5edb-4a1a-9d89-3b3e7d1126b5,403,in stock,2025-06-21T07:00:30.082061,True,https://picsum.photos/seed/zL9lk/400/400,Variant of Product eH8hSt with color Red and size XS.
P0077,P0077-V1,Product mB8xx7 - Black S,Sports,BrandD,265.75,299.49,Black,S,ae75b353-c6f2-4845-aa2d-f75302ea0cc5,340,in stock,2025-02-22T07:00:30.082085,True,https://picsum.photos/seed/Ve7mu/400/400,Variant of Product mB8xx7 with color Black and size S.
P0077,P0077-V2,Product mB8xx7 - Blue XS,Sports,BrandD,265.75,279.84,Blue,XS,98091db4-cdaa-4129-97c4-5947c4f2a226,61,in stock,2025-09-04T07:00:30.082101,False,https://picsum.photos/seed/F2vG6/400/400,Variant of Product mB8xx7 with color Blue and size XS.
P0078,P0078-V1,Product kSordC - Blue XL,Clothing,BrandB,73.83,89.17,Blue,XL,cd937e8d-83d0-4784-91da-e445002e6ff1,86,in stock,2025-04-23T07:00:30.082148,False,https://picsum.photos/seed/8U1BJ/400/400,Variant of Product kSordC with color Blue and size XL.
